Invoice Number,Shipping Location,Contended Invoice,Invoice Date,Product Type,Ordered Date
541689585482,South America,,2022-08-01,Lighting,2022-07-30
395280202298,Asia,103346127348,2023-01-27,Others,2023-01-18
265183030400,South America,,2022-06-05,Chargers,2022-05-26
570443161215,Europe,,2022-08-19,Others,2022-07-30
350688536761,South America,,2022-04-09,Lighting,2022-04-01
491715990655,South America,,2023-01-18,Chargers,2023-01-12
706494436321,North America,,2022-05-27,Power,2022-05-22
845912774621,North America,,2022-07-10,Chargers,2022-06-23
364587913569,North America,,2022-11-22,Others,2022-11-16
879922801014,South America,,2022-05-04,Power,2022-03-25
675473186688,Europe,,2023-03-12,Lighting,2023-03-05
376603907481,South America,,2022-10-18,Chargers,2022-10-07
888954469250,Asia,,2022-04-14,Power,2022-03-21
354844399470,Asia,,2023-01-26,Power,2022-12-20
848337050944,South America,,2022-05-08,Power,2022-04-17
928139133628,Asia,,2022-10-29,Lighting,2022-09-21
341731902061,Asia,,2022-04-07,Chargers,2022-02-27
712864362388,North America,,2022-10-23,Chargers,2022-10-12
710636096403,Asia,,2023-01-09,Chargers,2022-12-15
527964775055,Asia,,2022-06-17,Power,2022-05-17
728305353703,North America,,2022-08-10,Power,2022-07-28
547452629665,Asia,848588595413,2023-02-03,Others,2023-01-16
891743736647,South America,,2022-06-02,Power,2022-05-25
811132196647,North America,,2022-11-20,Others,2022-10-24
744886021670,North America,,2023-03-06,Chargers,2023-02-21
250058219097,South America,,2022-06-06,Others,2022-05-16
848201856851,South America,,2023-03-17,Lighting,2023-03-03
530439120980,Asia,,2022-07-28,Others,2022-07-23
990799989835,Asia,,2023-01-10,Others,2023-01-08
316704713780,North America,,2023-02-10,Power,2023-01-10
305050972350,Europe,,2022-05-09,Others,2022-04-05
203606398272,North America,,2022-04-20,Others,2022-04-11
463909745617,South America,,2022-10-15,Lighting,2022-10-03
156195089843,North America,,2022-06-10,Others,2022-05-19
126066059571,Asia,,2022-08-22,Others,2022-07-31
585380468417,North America,,2022-08-06,Others,2022-07-30
784529386120,South America,,2022-11-13,Chargers,2022-10-07
834564431107,Asia,,2022-06-27,Others,2022-06-01
185093042045,South America,755953722854,2023-02-28,Lighting,2023-02-12
850451974729,Europe,,2023-03-21,Lighting,2023-03-10
538972112477,Asia,,2022-05-31,Chargers,2022-05-17
494957687386,Asia,,2023-02-10,Others,2023-02-05
219802829212,South America,,2022-11-19,Lighting,2022-10-19
372725761212,Asia,,2022-07-15,Chargers,2022-06-24
172599618272,Europe,,2023-01-13,Lighting,2022-12-26
517797103526,Europe,,2022-11-10,Chargers,2022-10-16
386288685981,South America,,2023-03-07,Power,2023-02-27
771508626606,North America,,2023-03-06,Chargers,2023-02-23
135465575848,Europe,,2022-11-18,Chargers,2022-10-16
136463850499,South America,,2022-09-10,Others,2022-08-14
305806673037,Asia,,2022-06-27,Lighting,2022-06-05
139246867499,North America,,2022-05-17,Chargers,2022-04-20
851077750679,Asia,,2022-06-30,Chargers,2022-06-06
498027820114,Asia,,2022-11-27,Power,2022-11-26
269302276895,Asia,,2022-12-10,Others,2022-11-25
882833135503,Asia,,2022-08-08,Power,2022-07-21
387584371141,Europe,,2022-09-29,Power,2022-09-08
553427236517,Europe,,2022-09-06,Others,2022-08-08
866512562103,South America,,2022-07-17,Lighting,2022-07-08
167520036188,North America,,2022-09-28,Chargers,2022-09-10
598120349151,North America,,2022-09-08,Lighting,2022-09-07
437572218888,South America,,2023-02-03,Power,2023-01-23
685902604646,South America,,2022-09-30,Chargers,2022-09-27
956263675935,North America,,2022-08-05,Power,2022-07-26
555247857145,Europe,,2022-12-03,Chargers,2022-10-29
503962062271,North America,434853101361,2023-02-25,Chargers,2023-01-28
121937064404,Europe,,2022-06-17,Others,2022-06-02
759271425504,South America,,2023-03-11,Others,2023-02-04
618018378883,Asia,,2022-04-20,Lighting,2022-04-03
751607380138,Europe,,2022-12-20,Power,2022-12-15
393984696659,Asia,,2023-02-12,Chargers,2023-01-10
706475875514,North America,,2022-06-17,Chargers,2022-05-29
222703587457,Europe,,2022-09-01,Chargers,2022-08-21
398143749467,Asia,,2022-10-14,Power,2022-09-06
498679210192,Asia,,2023-03-24,Lighting,2023-03-17
948209615983,North America,,2022-11-16,Chargers,2022-10-31
368693779690,Europe,,2022-11-07,Chargers,2022-10-03
356119097484,Europe,,2022-06-25,Lighting,2022-06-14
679171406312,Asia,,2022-11-25,Lighting,2022-11-14
146120173483,North America,809083947831,2022-07-02,Lighting,2022-06-02
146497992057,Asia,,2022-09-08,Lighting,2022-08-24
738213033379,Europe,176638134004,2022-12-18,Chargers,2022-12-11
473819866303,South America,,2022-05-06,Others,2022-04-24
686122564272,North America,,2023-01-06,Power,2022-12-12
723625054026,Asia,,2022-11-21,Lighting,2022-10-12
789736345855,North America,,2023-01-25,Chargers,2022-12-17
469850657616,Asia,727590048185,2022-07-23,Lighting,2022-07-08
586079794727,Europe,,2022-05-03,Others,2022-05-02
788325186590,South America,,2022-07-14,Chargers,2022-06-25
632133162645,South America,495518681530,2023-01-01,Others,2022-12-16
914642337370,South America,,2023-02-14,Others,2023-01-14
729696603819,Asia,,2023-01-19,Lighting,2023-01-02
477482878685,North America,,2022-10-08,Lighting,2022-09-17
656825286161,North America,,2022-04-13,Lighting,2022-03-28
767237961982,Asia,,2022-07-03,Power,2022-06-20
977248476523,North America,,2022-12-12,Power,2022-11-13
464515426525,South America,,2022-04-17,Power,2022-04-09
676219917305,South America,769163199261,2023-02-06,Lighting,2023-01-30
547371349716,North America,,2022-06-14,Power,2022-05-19
616337916325,Europe,,2023-02-23,Others,2023-02-11
345065702131,South America,,2022-08-05,Others,2022-07-01
663425843465,Asia,,2022-09-08,Power,2022-08-04
437478670136,North America,,2023-01-19,Power,2023-01-08
518738699425,South America,,2023-02-24,Others,2023-01-31
807571990124,Asia,,2022-09-18,Others,2022-08-30
520360269450,Asia,,2022-09-11,Others,2022-08-11
554830099938,Europe,,2023-01-24,Chargers,2023-01-04
964582838038,North America,,2022-10-10,Power,2022-09-03
442295264758,North America,,2022-11-17,Lighting,2022-11-03
897267319248,North America,,2023-02-05,Others,2023-01-21
199300685903,Europe,,2022-12-27,Power,2022-11-30
604270823170,Europe,,2022-11-12,Chargers,2022-10-16
669143295667,South America,,2022-07-06,Chargers,2022-05-28
856673919508,Asia,,2022-06-03,Power,2022-04-25
793437276875,Asia,,2022-09-27,Chargers,2022-09-17
821711616450,Europe,,2022-07-24,Power,2022-06-22
392718830593,South America,,2022-06-19,Chargers,2022-06-03
511214127541,South America,,2023-01-16,Chargers,2023-01-09
140533309803,South America,,2022-05-24,Chargers,2022-04-30
344117061863,South America,,2022-07-17,Lighting,2022-06-12
400378957294,North America,,2022-05-31,Lighting,2022-05-02
951455936066,Asia,,2023-01-20,Chargers,2022-12-25
233164730465,Europe,,2023-03-17,Lighting,2023-03-02
875324626158,South America,,2022-05-15,Chargers,2022-04-15
195592174476,Europe,,2023-01-08,Others,2022-12-27
945295522332,North America,,2022-07-24,Lighting,2022-07-20
350951282336,Asia,,2022-08-21,Power,2022-07-14
280992857401,Europe,,2022-12-18,Lighting,2022-12-03
428568953621,South America,,2023-01-11,Chargers,2022-12-15
784421519779,Asia,,2023-01-14,Lighting,2023-01-09
272568053346,South America,,2022-05-19,Chargers,2022-05-07
677938900554,North America,,2022-05-22,Power,2022-04-12
359351384902,Europe,,2022-08-17,Others,2022-08-10
295978961070,North America,,2023-03-28,Chargers,2023-03-21
938157510722,North America,,2023-02-07,Others,2023-02-03
286192144866,Europe,,2022-06-15,Lighting,2022-06-09
949944227419,Europe,,2022-07-06,Power,2022-06-10
438704342575,South America,,2022-09-13,Lighting,2022-09-05
231703151954,North America,,2022-06-12,Lighting,2022-05-30
390913637287,South America,,2022-04-28,Others,2022-04-07
202626539564,North America,,2022-05-27,Others,2022-05-22
773379061476,Europe,,2022-09-01,Chargers,2022-08-24
576962277654,North America,,2023-02-03,Others,2022-12-26
980869803687,Europe,,2022-09-21,Power,2022-09-16
646596118814,Europe,,2022-11-18,Chargers,2022-11-06
951026998472,North America,,2022-05-16,Lighting,2022-04-09
168547492392,Asia,,2022-12-01,Chargers,2022-10-28
842435521572,Europe,,2022-08-12,Power,2022-07-23
148032996319,Europe,,2022-05-13,Power,2022-04-08
126341110160,South America,,2023-03-12,Others,2023-02-27
921481898179,North America,,2022-07-26,Power,2022-06-23
819655583461,North America,,2022-04-25,Lighting,2022-04-02
624503997481,Asia,,2023-01-08,Chargers,2022-12-31
211286541985,Europe,,2022-11-02,Others,2022-09-27
149568191778,Asia,,2022-08-15,Chargers,2022-07-11
260432042008,Asia,,2022-05-03,Others,2022-04-13
995483041281,North America,,2022-08-13,Lighting,2022-07-10
847270767827,Asia,,2022-05-05,Lighting,2022-04-06
633094274350,Europe,,2022-09-15,Others,2022-09-11
718564236552,Asia,,2023-02-05,Lighting,2023-01-03
167331286672,Asia,,2022-09-13,Chargers,2022-08-14
768675193461,Europe,,2022-04-19,Power,2022-04-08
967766492700,South America,,2023-01-12,Chargers,2022-12-14
409133402501,North America,,2023-01-19,Power,2023-01-16
871523815076,North America,,2022-07-30,Chargers,2022-07-11
312986689712,Asia,,2022-05-02,Power,2022-04-09
277065423918,Asia,,2022-06-15,Lighting,2022-05-18
730613047258,Europe,,2022-04-13,Lighting,2022-04-10
714442970962,Europe,,2022-04-04,Others,2022-02-26
528060131578,North America,333843691461,2023-02-10,Chargers,2023-01-06
679798492244,North America,,2022-10-06,Power,2022-09-25
887116518730,North America,,2023-03-30,Chargers,2023-02-27
549623216694,Asia,,2022-09-10,Chargers,2022-08-07
887838245959,South America,,2022-08-24,Power,2022-08-18
436349412988,South America,,2023-03-13,Power,2023-02-08
542447745837,South America,,2022-11-24,Chargers,2022-10-17
794780627363,Europe,,2022-11-02,Others,2022-10-18
446188988450,Asia,,2022-09-26,Lighting,2022-08-19
249214377430,South America,,2023-02-17,Chargers,2023-02-08
708986481028,South America,,2022-10-18,Power,2022-09-09
551540695387,North America,,2022-04-12,Chargers,2022-03-03
617177572205,Asia,,2023-03-01,Power,2023-01-25
589187107037,Asia,,2022-10-05,Others,2022-09-06
562524549102,Europe,,2023-01-10,Chargers,2023-01-02
650032079629,Asia,,2022-09-15,Lighting,2022-09-03
972000898584,Europe,,2022-09-06,Lighting,2022-08-28
370462851883,Europe,,2023-01-24,Others,2023-01-15
344868601667,North America,,2023-03-06,Chargers,2023-02-03
710728189729,Europe,,2022-05-30,Others,2022-05-17
946266445647,North America,,2022-05-22,Others,2022-05-17
490003829463,Asia,,2022-08-14,Power,2022-07-17
460950923273,Europe,,2022-12-26,Lighting,2022-12-10
165671792831,Europe,,2022-11-14,Power,2022-10-29
856517523835,South America,,2022-04-24,Lighting,2022-04-10
292757192229,North America,,2022-07-29,Lighting,2022-07-07
514356202578,South America,,2022-08-30,Chargers,2022-08-17
267795733965,Asia,,2022-05-18,Chargers,2022-04-22
289902348974,Europe,,2022-10-15,Lighting,2022-09-15
741972643779,Europe,,2023-03-07,Others,2023-02-12
373053429102,North America,,2023-01-11,Others,2022-12-03
568659705839,South America,,2022-06-16,Others,2022-05-30
146568476881,Asia,,2022-12-08,Power,2022-11-27
891880365305,Asia,,2022-08-10,Power,2022-07-24
888648611931,Europe,,2023-02-21,Lighting,2023-02-15
601231815359,Asia,,2022-05-04,Lighting,2022-04-28
939630397504,Europe,,2023-03-05,Chargers,2023-02-02
418154947789,Asia,,2022-12-12,Lighting,2022-11-17
419351315837,Europe,,2022-07-30,Lighting,2022-07-22
441774239551,North America,,2022-06-19,Chargers,2022-05-16
109255060093,North America,,2022-04-16,Chargers,2022-04-08
100559578072,South America,,2022-09-08,Others,2022-07-30
579319053242,North America,,2023-03-05,Chargers,2023-02-24
862010212984,Europe,,2022-06-30,Others,2022-05-24
652619494645,South America,,2022-12-20,Power,2022-12-06
942793764323,Asia,,2022-06-10,Chargers,2022-06-02
183573340618,Europe,,2023-03-12,Chargers,2023-02-06
660247891475,South America,,2022-06-14,Chargers,2022-05-27
723665153450,South America,,2022-09-05,Power,2022-08-03
880912137430,Europe,,2022-08-16,Others,2022-08-01
531983402653,Asia,,2022-06-11,Lighting,2022-06-01
523285500936,South America,,2023-03-02,Power,2023-01-27
989409520115,North America,,2022-09-10,Others,2022-08-06
267425955991,Asia,,2022-04-21,Lighting,2022-03-25
728305429311,Europe,,2022-07-09,Power,2022-06-17
901066782006,Europe,,2022-09-21,Lighting,2022-09-18
287309803935,North America,846215080209,2022-08-03,Lighting,2022-07-05
880189366256,Europe,,2022-12-17,Power,2022-12-15
825534351600,North America,,2023-02-27,Chargers,2023-01-23
846498392213,Asia,,2022-08-04,Lighting,2022-07-17
858369050697,Europe,,2022-08-04,Lighting,2022-07-13
774201557671,Asia,,2022-04-16,Power,2022-04-07
823431050495,North America,,2022-12-14,Others,2022-11-18
653934609817,Asia,,2023-01-10,Lighting,2022-12-02
615138652615,South America,,2022-05-12,Power,2022-04-14
934625525893,Europe,,2022-07-26,Power,2022-07-19
640377090212,South America,,2022-08-15,Lighting,2022-07-25
918607732351,North America,,2022-06-28,Lighting,2022-06-24
734183855695,Europe,,2023-02-15,Chargers,2023-02-12
793346830016,South America,,2022-10-07,Power,2022-09-26
682249966452,North America,,2023-02-11,Others,2023-01-14
902527720308,North America,,2022-08-17,Power,2022-08-08
288120699349,South America,,2022-05-16,Power,2022-04-26
516446709475,Europe,,2022-05-16,Others,2022-04-28
160105035495,South America,,2022-07-07,Others,2022-06-09
230339275699,North America,,2023-02-01,Chargers,2023-01-12
522537794801,North America,,2022-04-27,Power,2022-04-07
493243362460,South America,858779679355,2022-08-16,Others,2022-07-22
657939913728,Asia,,2022-04-08,Others,2022-03-01
316405672737,Europe,,2022-10-27,Others,2022-09-27
226953959713,North America,,2022-08-30,Lighting,2022-07-25
864704410822,South America,,2022-09-05,Chargers,2022-09-03
622274567382,Europe,,2022-08-07,Others,2022-07-19
849701889217,South America,,2022-04-17,Lighting,2022-04-08
754424815012,South America,,2022-08-22,Lighting,2022-07-24
934226825354,South America,,2022-09-03,Chargers,2022-08-10
141301440009,North America,,2023-03-07,Power,2023-02-06
578887839716,Asia,,2022-12-18,Others,2022-12-13
693726505375,Europe,,2022-12-11,Others,2022-12-09
835332227895,Europe,,2022-12-09,Others,2022-11-16
240439357475,Europe,,2022-06-02,Lighting,2022-05-06
818075929591,North America,210692474789,2022-04-10,Others,2022-03-10
417583272976,North America,,2022-07-15,Chargers,2022-06-20
609337224569,Asia,,2022-12-02,Chargers,2022-11-10
990225199477,Asia,,2022-10-09,Chargers,2022-09-11
822516691090,Europe,,2022-06-02,Others,2022-05-16
509997106746,North America,,2022-04-10,Power,2022-03-09
888482113055,Asia,,2022-05-15,Lighting,2022-04-28
318767393734,South America,,2022-11-22,Others,2022-10-16
680322236799,North America,,2022-04-22,Chargers,2022-04-20
869444153770,Asia,,2022-12-01,Power,2022-11-30
849003120087,North America,881043398721,2022-07-16,Power,2022-07-05
940504645800,North America,,2022-09-13,Lighting,2022-08-14
492389332277,Europe,,2022-10-03,Power,2022-08-25
358385491564,South America,,2023-02-04,Lighting,2023-01-17
129437872040,Europe,329166791518,2022-06-13,Power,2022-05-19
476955277341,North America,,2022-09-27,Power,2022-09-08
159875400389,South America,,2022-06-25,Others,2022-06-08
995890422680,Asia,,2022-08-21,Others,2022-08-09
504185678703,Asia,,2022-04-13,Chargers,2022-03-31
733437380237,North America,,2022-12-11,Others,2022-12-02
958562298944,South America,,2023-02-03,Lighting,2023-01-10
663977466430,Asia,,2023-03-15,Lighting,2023-03-02
986832582232,Asia,,2022-06-03,Power,2022-04-25
218622358686,Asia,,2022-08-16,Power,2022-07-28
849678075429,Asia,,2023-01-10,Lighting,2022-12-27
495942348701,Asia,,2022-05-20,Others,2022-05-07
875397150346,South America,,2022-11-02,Lighting,2022-10-25
486777354086,Asia,,2022-06-18,Lighting,2022-05-15
521043668445,North America,,2023-02-09,Lighting,2023-01-31
563017108540,South America,410919351655,2022-11-21,Lighting,2022-10-21
892600231614,North America,,2022-10-24,Others,2022-10-08
495887688646,Europe,,2023-03-26,Chargers,2023-03-13
159970598575,Asia,,2023-02-20,Power,2023-02-13
706195907666,Europe,,2023-02-01,Power,2022-12-23
542448972653,North America,,2022-08-18,Lighting,2022-07-28
330353053500,North America,,2022-05-12,Power,2022-04-30
909297637801,Europe,,2023-01-11,Power,2022-12-26
476806303893,Asia,,2022-12-14,Power,2022-11-08
501803155908,South America,,2022-04-23,Lighting,2022-04-15
659025300758,North America,,2022-10-16,Chargers,2022-09-06
368458702767,Asia,,2023-01-22,Power,2023-01-19
689545492938,North America,,2023-01-16,Others,2022-12-08
523674151132,Europe,,2023-03-17,Power,2023-03-06
770392524909,Asia,,2023-01-20,Power,2022-12-29
582460426590,South America,,2022-08-08,Chargers,2022-07-24
361023489045,South America,,2022-12-13,Others,2022-11-11
441896477726,South America,,2022-10-14,Power,2022-09-12
340794223410,Asia,,2022-10-02,Others,2022-09-25
465817532085,North America,,2022-05-30,Chargers,2022-05-21
583791919716,North America,,2023-01-19,Chargers,2023-01-11
913357756008,North America,469403908301,2023-03-14,Power,2023-02-11
818913042945,South America,,2022-04-04,Lighting,2022-02-26
201385570479,Asia,,2022-05-27,Chargers,2022-05-20
270832037412,Europe,,2022-09-16,Lighting,2022-08-22
748812544949,Asia,,2022-07-26,Chargers,2022-06-17
157287131353,North America,,2022-10-23,Others,2022-10-11
552457091009,Europe,,2022-05-02,Chargers,2022-04-01
246955947397,North America,,2022-05-27,Lighting,2022-04-19
331737447281,South America,,2022-04-02,Others,2022-03-23
299081478516,Europe,,2023-01-19,Lighting,2022-12-17
602733223299,Asia,,2023-01-04,Chargers,2022-12-08
599444025416,South America,,2022-08-02,Power,2022-06-30
485922064228,Europe,,2023-01-12,Power,2022-12-06
430393384371,North America,,2022-10-14,Others,2022-09-23
869806836429,Asia,,2022-07-05,Lighting,2022-06-05
949754092172,Europe,,2022-05-03,Lighting,2022-04-03
246527545940,Asia,,2023-01-26,Chargers,2023-01-11
154408167986,Asia,,2022-07-28,Others,2022-06-24
